	sentences	label
5321	 --Ik, zei kleine Max.  --En wat beduidt dat?	multatuli
5322	Maar ... ik heb nog niet gegeten.	multatuli
5323	je eten, dat spreekt vanzelf.	multatuli
5324	En ze stond op, en gaf hem zyn eenvoudig maal dat ze uit een goed gesloten kast in haar kamer scheen gehaald te hebben, want men had het knippen van vele sloten gehoord.	multatuli
5325	--Wat geef je 'm daar?	multatuli
5326	--O wees gerust, Max: 't is beschuit uit een blik van Batavia!	multatuli
5327	En ook de suiker is altyd achter slot geweest.	multatuli
5328	Havelaars gedachten keerden terug naar 't punt waarop ze waren afgebroken.	multatuli
5329	 --Weet je wel, ging hy voort, dat wy de rekening van dien dokter nog niet betaald hebben ...	multatuli
5330	o, dat is zeer hard?	multatuli
5331	 --Lieve Max, we leven hier zoo spaarzaam, weldra zullen wy alles kunnen afdoen!	multatuli
5332	Bovendien, je zult wel spoedig resident worden, en dan is alles geregeld in weinig tyds.	multatuli
5333	--Dat is nu juist een zaak die me verdrietig maakt, zei Havelaar.	multatuli
5334	Ik zou zoo heel ongaarne _Lebak_ verlaten ...	multatuli
5335	dit zal ik je uitleggen.	multatuli
5336	Geloof je niet dat we nog meer van onzen Max hielden na zyn ziekte?	multatuli
5337	Nu, zóó ook zal ik dat arme _Lebak_ liefhebben na de genezing van den kanker waaraan 't lydt sedert zooveel jaren.	multatuli
5338	De gedachte aan bevordering doet me schrikken:	multatuli
5339	ik kan hier niet gemist worden, Tine!	multatuli
5340	En toch, aan den anderen kant, als ik weer bedenk dat we schulden hebben ...	multatuli
5341	 --Alles zal wel goed gaan, Max!	multatuli
5342	Al moest je nu van hier, dan kan je later _Lebak_ helpen als je Gouverneur-generaal bent.	multatuli
5343	Daar kwamen woeste strepen in Havelaars borduurpatroon!	multatuli
5344	Er was toorn in dat bloemsel, die vetergaten werden hoekig, scherp, ze beten elkaar ...	multatuli
5345	Tine begreep dat ze iets miszegd had.	multatuli
5346	 --Lieve Max ... begon ze vriendelyk.	multatuli
5347	Wil je die stumperts zóó lang laten hongeren?	multatuli
5348	Kan jy leven van _zand_?	multatuli
5349	 --Lieve Max!	multatuli
5350	 Maar hy sprong op.	multatuli
5351	Er werd niet meer geteekend, dien avend.	multatuli
5352	Hy ging toornig op-en-neer in de binnengalery, en eindelyk sprak hy op een toon die ruw en hard zou geklonken hebben aan iederen vreemde, doch door Tine heel anders werd opgevat:	multatuli
5353	 --Vervloekt die lauwheid, die schandelyke lauwheid!	multatuli
5354	Daar zit ik nu sedert een maand te wachten op recht, en intusschen wordt er vreeselyk geleden door dat arme volk.	multatuli
5355	De Regent schynt er op te rekenen dat niemand hem aandurft!	multatuli
5356	Hy ging in zyn kantoor, en kwam terug met een brief in de hand, een brief die voor me ligt, lezer!	multatuli
5357	 --Zie, in dezen brief durft hy me voorstellen doen over de _soort_ van arbeid dien hy wil laten verrichten door de menschen die hy onwettig heeft opgeroepen.	multatuli
5358	Is dit niet de onbeschaamdheid te vèr	multatuli
5359	En weet je wie dat zyn?	multatuli
5360	Dat zyn vrouwen met kleine kinderen, met zuigelingen, zwangere vrouwen die van _Parang-Koedjang_ zyn gedreven naar de hoofdplaats om voor hèm te werken!	multatuli
5361	Mannen zyn er niet meer!	multatuli
5362	En ze hebben niets te eten, en ze slapen op den weg, en eten zand!	multatuli
5363	Kan _jy_ zand eten?	multatuli
5364	Moeten ze zand eten tot ik Gouverneur-generaal ben?	multatuli
5365	Tine wist zeer goed op wien Max eigenlyk boos was, als hy zoo sprak tot haar die hy zoo liefhad.	multatuli
5366	 --En, ging Havelaar voort, dat loopt alles ter _myner_ verantwoording!	multatuli
5367	Als er op dit oogenblik van die arme wezens ronddwalen daar buiten ... als zy 't schynsel zien van onze lampen, zullen zy zeggen:	multatuli
5368	"""daar woont de ellendeling die ons beschermen zou!"	multatuli
5369	Daar zit hy rustig by vrouw en kind, en teekent borduurpatroontjes, en wy liggen hier als boschhonden op den weg verhongeren met onze kinderen!	multatuli
5370	""" Ja, ik hoor het wel, ik hoor het wel, dat roepen om wraak over myn hoofd!"	multatuli
5371	Hier, Max, hier!	multatuli
5372	 En hy kuste zyn kind met een wildheid die 't verschrikte.	multatuli
5373	 --Myn kind, als men je zeggen zal dat ik een ellendeling ben die geen moed had om recht te doen ... dat er zooveel moeders zyn gestorven door myn schuld ... als men je zeggen zal dat het verzuim van je vader den zegen wegstal van je hoofd ... o Max, o Max, getuig dan wat ik leed!	multatuli
5374	En hy berstte in tranen uit, die Tine afkuste.	multatuli
5375	Zy bracht daarop kleinen Max naar zyn bedjen--een stroomat--en toen ze terugkwam, vond ze Havelaar in gesprek met Verbrugge en Duclari die zoo-even waren binnen getreden.	multatuli
5376	Het gesprek liep over de verwachte beslissing van de Regeering.	multatuli
5377	 --Ik begryp zeer goed dat de resident in een moeielyken toestand is, zei Duclari.	multatuli
5378	Hy kan 't Gouvernement niet aanraden gevolg te geven aan uw voorstellen, want dan zou er _te veel_ aan den dag komen.	multatuli
5379	Ik ben reeds lang in 't _Bantamsche_, en weet er veel van, meer nog dan uzelf, m'nheer Havelaar!	multatuli
5380	Ik was reeds als onderofficier in deze streken, en dan komt men zaken te weten die de inlander zoo niet durft zeggen aan de ambtenaren.	multatuli
5381	Maar als nu na een openlyk onderzoek dat alles aan den dag komt, zal de Gouverneur-generaal den resident ter verantwoording roepen, en hem afvragen hoe 't komt dat hy in twee jaren niet ontdekt heeft, wat u terstond in 't oog is gevallen?	multatuli
5382	Hy moet dus natuurlyk trachten zoodanig onderzoek te verkomen ...	multatuli
5383	 --Ik heb dit ingezien, antwoordde Havelaar, en, wakker gemaakt door zyn poging om den _Adhipatti_ te bewegen iets tegen my intebrengen--hetgeen schynt aantetoonen dat _hy_ beproeven wil de kwestie te verleggen, door by-voorbeeld _my_ te beschuldigen van ...	multatuli
5384	ik weet niet wat--heb	multatuli
5385	ik_ me hiertegen gedekt door afschriften van myn brieven rechtstreeks aan de Regeering te zenden.	multatuli
5386	In een daarvan komt het verzoek voor, ter verantwoording te worden geroepen wanneer er misschien mocht worden voorgegeven dat _ik_ iets misdaan had.	multatuli
5387	Als nu de resident _my_ aantast, kan daarop in gewone billykheid geen beslissing worden genomen zonder dat men _my_ vooraf heeft gehoord.	multatuli
5388	Dit is men zelfs een misdadiger schuldig, en daar _ik_ niets misdaan heb ...	multatuli
5389	Daar komt de post aan! riep Verbrugge.	multatuli
5390	Ja, 't was de post!	multatuli
5391	De post, die den volgenden brief meebracht van den Gouverneur-generaal van Nederlandsch Indie aan den _gewezen	multatuli
5392	_ adsistent- resident van _Lebak_, Havelaar.	multatuli
5393	"  ""_Kabinet_."	multatuli
5394	N° 54.	multatuli
5395	_Buitenzorg, 23 Maart	multatuli
5396	De wijze, waarop door u is te werk gegaan, bij de ontdekking of vooronderstelling van kwade praktijken van de Hoofden in de afdeeling _Lebak_, en de houding daarbij door u tegenover uwen Chef, den Resident van _Bantam	multatuli
5397	aangenomen, hebben in hooge mate mijne ontevredenheid verwekt.	multatuli
5398	In uwe bedoelde handelingen worden evenzeer gemist bezadigd overleg, beleid en voorzichtigheid, zoo zeer vereischt in eenen ambtenaar met uitvoering van gezag in de binnenlanden bekleed (_sic_) als begrippen van ondergeschiktheid aan uwen onmiddelijken superieur.	multatuli
5399	 Reeds weinige dagen na de aanvaarding uwer betrekking hebt gij kunnen goedvinden, zonder voorafgaande raadpleging van (_sic_)	multatuli
5400	den Resident, het hoofd van het Inlandsch Bestuur te _Lebak_ te maken tot het doelwit van bezwarende onderzoekingen.	multatuli
5401	In die onderzoekingen hebt gij aanleiding gevonden, zonder zelfs uwe beschuldigingen tegen dat Hoofd door feiten, veel minder bewijzen te staven, tot het doen van voorstellen, die de strekking hadden een Inlandsch Ambtenaar van de stempel van den Regent van _Lebak_, een zestigjarigen doch nog ijverigen	multatuli
5402	Landsdienaar, aan naburige aanzienlijke Regentengeslachten vermaagschapt, en omtrent wien steeds gunstige getuigenissen waren uitgebracht, aan eene hem moreel geheel vernietigende bejegening te onderwerpen.	multatuli
5403	Daarenboven hebt gij, toen de resident zich ongenegen betoonde aan uw voorstellen gereedelijk gevolg te geven geweigerd aan het billijk verlangen van uwen Chef te voldoen om volle opening te geven van hetgeen u omtrent de handelingen van het Inlandsch Bestuur te _Lebak_, bekend was.	multatuli
5404	Zulke handelingen verdienen alle afkeuring, en doen lichtelijk gelooven aan _ongeschiktheid	multatuli
5405	_ voor het bekleeden eene betrekking bij het Binnenlandsch Bestuur.	multatuli
5406	Ik heb mij verplicht gezien, u van de verdere vervulling der betrekking van Adsistent-resident van _Lebak_ te ontheffen.	multatuli
5407	 Uit aanmerking evenwel van gunstige rapporten, vroeger omtrent u ontvangen, heb ik in het voorgevallene geen reden willen vinden, om u het uitzicht op eene wederplaatsing bij het Binnenlandsch Bestuur te benemen.	multatuli
5408	Ik heb u daarom voorloopig belast met de waarneming der betrekking van Adsistent-resident van _Ngawi_.	multatuli
5409	uwe verdere handelingen in die betrekking zal het geheel afhangen of gij bij het Binnenlandsch Bestuur zult kunnen geplaatst blijven.	multatuli
5410	"""  En daaronder stond de naam van den man, op wiens ""_yver, bekwaamheid_ en _goede trouw_"" de Koning zeide te kunnen staat-maken, toen hy diens benoeming tot Gouverneur-generaal van Nederlandsch Indie onderteekende."	multatuli
5411	[177]  --We gaan van hier, beste Tine, zei Havelaar gelaten, en hy reikte den kabinetsbrief aan Verbrugge, die 't stuk las tezamen met Duclari.	multatuli
5412	Verbrugge had tranen in de oogen, maar sprak niet.	multatuli
5413	Duclari, een zeer beschaafd mensch, berstte in een wilden vloek uit:	multatuli
5414	ik heb hier in 't bestuur schelmen en dieven gezien ...	multatuli
5415	ze zyn in eere van hier gegaan, en men schryft aan _U_ zulk een brief!	multatuli
5416	 --'t Is niets, zei Havelaar, de Gouverneur-generaal is een eerlyk man: hy moet bedrogen zyn ...	multatuli
5417	hoewel hy zich tegen dat bedrog had kunnen hoeden door my eerst te hooren.	multatuli
5418	Hy is verstrikt in 't web van de buitenzorgsche ambtenary.	multatuli
5419	We kennen dat!	multatuli
5420	Maar ik zal tot hem gaan en hem aantoonen hoe hier de zaken staan.	multatuli
5421	Hy zal recht doen, ik ben er zeker van!	multatuli
5422	 --Maar, als ge naar _Ngawi_ gaat ...	multatuli
5423	 --Juist, ik weet dit!	multatuli
5424	_ is de Regent verwant aan het Djokjasche hof.	multatuli
5425	Ik ken _Ngawi_, want ik was twee jaar lang in de _Baglen_, dat in de buurt is.[178]	multatuli
5426	Ik zou te _Ngawi_ hetzelfde moeten doen wat ik hier gedaan heb:	multatuli
5427	dat zou nutteloos heen-en-weer reizen zyn.	multatuli
5428	Bovendien, 't is my onmogelyk dienst te doen op de proef alsof ik me slecht gedragen had!	multatuli
5429	En eindelyk, ik zie in dat ik om een eind te maken aan al dat geknoei, geen ambtenaar moet wezen.	multatuli
5430	Als ambtenaar staan er tusschen de Regeering en my te veel personen die belang hebben by 't loochenen der ellende van de bevolking.	multatuli
5431	Er zyn nog meer redenen die my beletten naar _Ngawi_ te gaan.	multatuli
5432	Die plaats was niet vakant ...	multatuli
5433	ze is voor my open gemaakt, kyk!	multatuli
5434	En hij toonde in de _Javasche Courant_ die met dezelfde post was aangekomen, dat inderdaad by 'tzelfde besluit der Regeering waarby hem het Bestuur van _Ngawi_ werd opgedragen, de adsistent-resident van die provincie verplaatst werd naar een andere afdeeling die vakant was.	multatuli
5435	 --Weet ge waarom ik juist naar _Ngawi_ moet, en niet naar die vakante afdeeling?	multatuli
5436	Dat zal ik je zeggen!	multatuli
5437	De resident van _Madiven_, waaronder _Ngawi_ behoort, is de _schoonbroeder van den vorigen	multatuli
5438	resident van Bantam_.	multatuli
5439	Ik heb gezegd dat de Regent vroeger zulke slechte voorbeelden had gehad ...	multatuli
5440	 --Ah, riepen Verbrugge en Duclari tegelyk.	multatuli
5441	Ze begrepen waarom Havelaar juist naar _Ngawi_ verplaatst werd om op de proef te dienen, of hy zich misschien beteren zou!	multatuli
5442	 --En om nòg een reden kan ik niet daarheen gaan, zeide hy.	multatuli
5443	De tegenwoordige Gouverneur-generaal zal spoedig aftreden ...	multatuli
5444	zyn opvolger ken ik, en ik weet dat er van hem niets te wachten	multatuli
5445	Om dus nog tydig voor dat arme volk iets te verrichten, moet ik den tegenwoordigen Gouverneur spreken voor zyn vertrek, en als ik nu naar _Ngawi_ ging, zou dat onmogelyk wezen.	multatuli
5446	Tine, hoor eens!	multatuli
5447	 --Lieve Max?	multatuli
5448	 --Je hebt moed, niet waar?	multatuli
5449	 --Max, je weet dat ik moed heb ...	multatuli
5450	als ik by je ben!	multatuli
5451	Hy stond op, en schreef 't volgend rekwest, naar myn inzien een voorbeeld van welsprekendheid.	multatuli
5452	"  ""_Rangkas-Betoeng, 29 Maart 1856_."	multatuli
5453	Aan den Gouverneur-Generaal van Nederlandsch-Indie_.	multatuli
5454	Ik had de eer te ontvangen	multatuli
5455	uwer Excellentie's kabinetsmissive van 23 dezer, N°	multatuli
5456	Ik zie me genoodzaakt, in antwoord op dat stuk, Uwe Excellentie te verzoeken my te verleenen	multatuli
5457	een eervol ontslag uit 's Lands	multatuli
5458	 MAX HAVELAAR.	multatuli
5459	Er was te _Buitenzorg_ tot het verleenen van 't gevraagd ontslag niet zoo langen tyd noodig als er scheen vereischt geweest te zyn voor de beslissing hoe men Havelaars aanklacht kon afwenden.	multatuli
5460	Dit toch had een maand gevorderd, en 't gevraagd ontslag kwam binnen weinig dagen te _Lebak_ aan.	multatuli
5461	 --Goddank, riep Tine, dat je eindelyk jezelf kunt zyn!	multatuli
5462	Havelaar ontving geen last om 't Bestuur zyner Afdeeling voorloopig overtegeven aan Verbrugge, en meende dus zyn opvolger te moeten afwachten.	multatuli
5463	Deze bleef lang uit omdat hy uit een geheel anderen hoek van Java komen moest.	multatuli
5464	Na byna drie weken wachtens schreef de gewezen adsistent-resident van _Lebak_, die echter nog altyd als zoodanig was opgetreden, den volgenden brief aan den kontroleur	multatuli
5465	"  ""N° 153 _Rangkas-Betoeng, 15 April 1856_."	multatuli
5466	 _Aan den Kontroleur van Lebak_.[181]  	multatuli
5467	Het is u bewust	multatuli
5468	dat ik by Gouvernements Besluit van den 4den dezer, N°	multatuli
5469	4, op myn verzoek eervol ben ontslagen uit 's Lands dienst.	multatuli
5470	Misschien ware ik in myn recht geweest, na de ontvangst van die beschikking myn betrekking van adsistent-resident terstond neerteleggen, daar het een anomalie schynt een funktie te vervullen zonder ambtenaar te wezen.	multatuli
5471	Ik ontving evenwel geen aanschryving om myn betrekking overtegeven, en gedeeltelyk uit besef van de verplichting myn post niet te verlaten zonder behoorlyk afgelost te zyn, gedeeltelyk uit oorzaken van ondergeschikt belang, wachtte ik de komst van myn opvolger af, in de meening dat die ambtenaar spoedig--althans deze maand--zou arriveeren.	multatuli
5472	Thans verneem ik van u dat myn vervanger nog niet zoo spoedig kan verwacht worden--ge hebt, meen ik, die tyding te _Serang	multatuli
5473	_ gehoord--en tevens dat het den resident verwonderde dat ik, in de zeer byzondere pozitie waarin ik verkeer, nog niet heb verzocht het Bestuur aan u te mogen overdragen.	multatuli
5474	Niets kon my aangenamer zyn dan dit bericht.	multatuli
5475	Want ik behoef u niet te verzekeren dat ik, die verklaard heb niet anders te kunnen dienen dan ik hier deed ...	multatuli
5476	ik die voor deze wyze van dienen ben gestraft met berisping, met een ruïneuze en deshonorante overplaatsing ... met den last om de arme lieden te verraden die op myn loyauteit vertrouwden --met de keus alzoo tusschen oneer en broodsgebrek!--dat ik na dit alles met moeite en zorg elk voorkomend geval te toetsen had aan myn plicht, en dat de eenvoudigste zaak _my_ zwaar viel, geplaatst als ik was tusschen myn geweten en de principes van 't Gouvernement waaraan ik trouw schuldig ben	multatuli
5477	ik niet ontheven ben van myn ambt.	multatuli
5478	 Deze moeielykheid openbaarde zich vooral by 't antwoord dat ik geven moest aan _klagers_.	multatuli
5479	 Eens toch had ik beloofd niemand te zullen overleveren aan de rankune zyner hoofden!	multatuli
5480	Eenmaal had ik--onvoorzichtig genoeg!--myn woord ten borg gesteld voor de rechtvaardigheid van 't Gouvernement.	multatuli
5481	De arme bevolking kon niet weten dat die belofte en die borgstelling gedesavoueerd waren, en dat ik arm en onmachtig alleen stond met myn zucht voor recht en menschelykheid.	multatuli
5482	En men ging met klagen voort!	multatuli
5483	Het was grievend, na de ontvangst der kabinetsmissive van 23 Maart, dáár te zitten als vermeende toevlucht, als machtelooze beschermer.	multatuli
5484	Het was hartverscheurend de klachten aantehooren over mishandeling, uitzuiging, armoede, honger ... terwyl ikzelf nu met vrouw en kind	multatuli
5485	honger en armoede te-gemoet ga.	multatuli
5486	 En ook 't Gouvernement mocht ik niet verraden.	multatuli
5487	"Ik mocht tot die arme lieden niet zeggen: ""gaat en lydt, want het Bestuur _wil_ dat gy gekneveld wordt!"	multatuli
5488	""" Ik mocht myn onmacht niet erkennen, één als ze was met de schande en de gewetenloosheid der raadgevers van den Gouverneur-generaal."	multatuli
5489	Ziehier wat ik antwoordde:	multatuli
5490	Terstond kan ik u niet helpen!	multatuli
5491	Doch ik zal naar Batavia gaan, ik zal den Grooten-Heer spreken over uw ellende_.	multatuli
5492	Hy _is rechtvaardig, en_ hy	multatuli
5493	_zal u bystaan.	multatuli
5494	Gaat voorloopig rustig naar huis ...	multatuli
5495	verzet u niet ...verhuist nog niet ...	multatuli
5496	ik denk, ik ...	multatuli
5497	hoop dat er recht zal geschieden!	multatuli
5498	Zóó meende ik, beschaamd over de schending myner toezegging van hulp, myn denkbeelden in overeenstemming te brengen met myn plicht omtrent het Bestuur _dat my nog deze maand betaalt_, en ik zou aldus tot de komst van myn opvolger zyn voortgegaan, indien niet een byzonder voorval my heden in de noodzakelykheid bracht aan die dubbelzinnige verhouding een eind te maken.	multatuli
5499	 Zeven personen hadden geklaagd.	multatuli
5500	Ik gaf hun bovenstaand antwoord.	multatuli
5501	Zy keerden naar hun woonstede terug.	multatuli
5502	Onder-weg ontmoet hen hun dorpshoofd.	multatuli
5503	Hy moet ze verboden hebben hun _kampong_ weder te verlaten, en nam ze--naar men my rapporteert--hun kleederen af, om hen te dwingen tehuis te blyven.	multatuli
5504	Één hunner ontsnapt, vervoegt zich _weder_ by my en verklaart:	multatuli
5505	_niet naar zyn dorp te durven terugkeeren_.	multatuli
5506	 Wat ik nu _dien_ man moet antwoorden, weet ik niet!	multatuli
5507	_kan_ hem niet beschermen ...	multatuli
5508	_mag_ hem myn onmacht niet bekennen ...	multatuli
5509	_wil_ 't aangeklaagd dorpshoofd niet vervolgen, daar zulks den schyn zou meebrengen alsof deze zaak _pour le besoin de ma cause_ door my was opgerakeld:	multatuli
5510	ik weet niet meer wat te doen ...	multatuli
5511	Ik belast u, onder nadere goedkeuring des Residents van _Bantam_, vanaf morgen-ochtend met het bestuur der afdeeling _Lebak_.	multatuli
5512	De Adsistent-resident van Lebak_,	multatuli
5513	" MAX HAVELAAR."""	multatuli
5514	Daarop vertrok Havelaar met vrouw en kind van _Rangkas-Betoeng_.	multatuli
5515	Hy weigerde alle geleide.	multatuli
5516	Duclari en Verbrugge waren diep geroerd by 't afscheid.	multatuli
5517	Ook Max was aangedaan, vooral toen hy op de eerste wisselplaats eene talryke menigte vond, die weggeslopen was uit _Rangkas-Betoeng	multatuli
5518	_ om hem daar te begroeten voor het laatst.	multatuli
5519	 Te _Serang	multatuli
5520	_ stapte de familie by den heer Slymering af, die haar met de gewone indische gastvryheid ontving.[182	multatuli
5521	 's Avends kwam er veel bezoek by den resident.	multatuli
5522	Men zeide zoo beteekenisvol mogelyk, gekomen te zyn _om Havelaar te begroeten_, en Max ontving menig welsprekenden handdruk ...	multatuli
5523	 Maar hy moest naar _Batavia_ om den Gouverneur-generaal te spreken ...	multatuli
5524	Dáár aangekomen, liet hy om gehoor verzoeken.	multatuli
5525	Dit werd hem geweigerd omdat er een fytzweer was aan den voet van zyn Excellentie.	multatuli
5526	Havelaar wachtte tot die fytzweer genezen was.	multatuli
5527	Toen liet hy andermaal verzoeken gehoord te worden.	multatuli
5528	" Zyn Excellentie """	multatuli
5529	"_had het zoo druk dat zy zelfs aan den Direkteur-generaal van financien een audientie had moeten weigeren_"" en kon dus ook Havelaar niet ontvangen."	multatuli
5530	Havelaar wachtte tot zyn Excellentie zou heengeworsteld zyn door die drukte.	multatuli
5531	Intusschen voelde hy iets als nayver op de personen die aan zyn Excellentie waren toegevoegd in den arbeid.	multatuli
5532	"Want hy werkte gaarne snel en veel, en gewoonlyk smolten zulke ""drukten"" weg onder zyn hand."	multatuli
5533	Hiervan echter was nu natuurlyk geen spraak.	multatuli
5534	Havelaars arbeid was zwaarder dan arbeid: hy _wachtte_!	multatuli
5535	Eindelyk liet hy op-nieuw verzoeken om gehoord te worden.	multatuli
5536	"Men gaf hem ten-antwoord ""_dat zyn Excellentie"	multatuli
5537	hem niet kon ontvangen, wyl ze hierin verhinderd werd door de drukte van haar aanstaand vertrek_.	multatuli
5538	"""  Max beval zich aan in de gunst van zyn Excellentie om één half uur gehoor, zoodra er een kleine ruimte wezen zou tusschen twee ""drukten."	multatuli
5539	"""  Eindelyk vernam hy dat zyn Excellentie"	multatuli
5540	den volgenden dag vertrekken zou!	multatuli
5541	Dit was hem een donderslag.	multatuli
5542	Nog altyd hield hy zich krampachtig vast aan 't geloof dat de aftredende Landvoogd eerlyk man, en ... bedrogen was.[183]	multatuli
5543	Een vierendeel uurs ware voldoende geweest om derechtvaardigheid zyner zaak te bewyzen, en dit vierendeel uurs scheen men hem niet te willen geven.	multatuli
5544	Ik vind onder Havelaars papieren de minuut van een brief dien hy aan den aftredenden	multatuli
5545	Gouverneur-generaal schynt geschreven te hebben op den laatsten avend voor diens vertrek naar 't moederland.	multatuli
5546	Op den rand staat met potlood aangeteekend:	multatuli
5547	"""_niet juist_"" waaruit ik opmaak dat sommige zinsneden by 't afschryven veranderd zyn."	multatuli
5548	Ik doe dit opmerken, om niet uit het gemis aan _letterlyke_ overeenstemming van _dit_ stuk, twyfel te doen geboren worden aan de echtheid der andere _officieele_ stukken die ik meedeelde, en die allen door een vreemde hand voor _eensluidend afschrift	multatuli
5549	_ zyn geteekend.	multatuli
5550	Misschien heeft de man aan wien deze brief gericht was, lust den _volkomen_-juisten	multatuli
5551	tekst daarvan publiek te maken.[184]	multatuli
5552	Men zou door vergelyking kunnen zien	multatuli
5553	Havelaar is afgeweken van zyn minuut.	multatuli
5554	_Zakelyk_ korrekt was de inhoud aldus:	multatuli
5555	"  ""_Batavia, 23 Mei 1856_."	multatuli
5556	Myn ambtshalve by missive van 28 Februari gedaan verzoek om aangaande de _Lebaksche_ zaken te worden gehoord, is zonder gevolg gebleven.	multatuli
5557	Evenzoo heeft Uwe Excellentie niet gelieven te voldoen aan myn	multatuli
5558	herhaalde verzoeken om audientie.	multatuli
5559	Uwe Exellentie heeft dus een ambtenaar die _gunstig by het Gouvernement bekend stond_--dit zyn uwer Excellentie's eigen woorden!--iemand die zeventien jaren het Land in deze gewesten diende, iemand die niet alleen niets misdeed, maar zelfs met ongekende zelfverloochening het goede beoogde en voor eer en plicht alles veil had ... zóó iemand heeft Uwe Excellentie gesteld beneden den misdadiger.	multatuli
5560	Want dien _hoort_ men ten-minste.	multatuli
5561	Dat men Uwe Excellentie omtrent my misleid heeft, begryp ik.	multatuli
5562	Maar dat Uwe Excellentie niet de gelegenheid heeft aangegrepen om die misleiding te ontgaan, begryp ik niet.	multatuli
5563	Morgen gaat uwe Excellentie van hier, en ik mag haar niet laten vertrekken zonder nog eenmaal gezegd te hebben	multatuli
5564	_dat ik myn	multatuli
5565	_heb gedaan_, GEHEEL-EN-AL MYN PLICHT, _met beleid, met bezadigdheid, met menschlievendheid, met zachtheid en met moed_.	multatuli
5566	De gronden waarop gebazeerd is de afkeuring in Uwer Excellentie's kabinetsmissive van 23 Maart, zyn _geheel-en-al verdicht_ en _logenachtig_.	multatuli
5567	Ik kan dit _bewyzen_, en dit ware reeds geschied, als Uwe Excellentie my één half uur gehoor had willen schenken.	multatuli
5568	Als Uwe Excellentie één half uur tyd had kunnen vinden _om recht te doen	multatuli
5569	Dit is zoo niet geweest!	multatuli
5570	Een deftig gezin is daardoor tot den bedelstaf gebracht ...	multatuli
5571	 Hierover evenwel klaag ik niet.	multatuli
5572	Maar Uwe Excellentie heeft _gesanktioneerd	multatuli
5573	HET STELSEL VAN MISBRUIK VAN GEZAG, VAN ROOF EN MOORD, WAARONDER	multatuli
5574	, en dáárover klaag ik	multatuli
5575	Dàt schreit ten hemel!	multatuli
5576	Er kleeft bloed aan de overgegaarde penningen van uw dùs ontvangen indisch traktement, Excellentie![185]	multatuli
5577	Nog éénmaal vraag ik om een oogenblik gehoor, zy het dezen nacht, zy het morgen vroeg!	multatuli
5578	En alweder vraag ik dit niet voor my, maar voor de zaak die ik voorsta, de zaak van rechtvaardigheid en menschelykheid, die tevens de zaak is van welbegrepen politiek.	multatuli
5579	 Als uwe Excellentie het met haar geweten kan overeenbrengen, van hier te vertrekken zonder my te hooren, het myne zal gerust zyn by de overtuiging al het mogelyke te hebben aangewend om de treurige, bloedige gebeurtenissen te voorkomen, die weldra 't gevolg zullen wezen van de eigenwillige onkunde waarin de Regeering wordt gelaten tenopzichte van hetgeen er omgaat onder de bevolking.[186]	multatuli
5580	 MAX HAVELAAR.	multatuli
5581	Havelaar wachtte dien avend.	multatuli
5582	Hy wachtte den gansche nacht.	multatuli
5583	Hy had gehoopt dat misschien verstoordheid over den toon van zyn brief bewerken zou, wat hy vergeefs getracht had te bereiken door zachtheid en geduld.	multatuli
5584	Zyn hoop was ydel!	multatuli
5585	De Gouverneur-generaal vertrok zonder Havelaar te hebben gehoord.	multatuli
5586	Er was weder een Excellentie ter-ruste gegaan in 't moederland!	multatuli
5587	 * * * * *  	multatuli
5588	Havelaar doolde arm en verlaten rond.	multatuli
5589	Genoeg, myn goede Stern!	multatuli
5590	Ik, Multatuli, neem de pen op.	multatuli
5591	Ge zyt niet geroepen	multatuli
5592	Havelaars levensgeschiedenis te schryven.	multatuli
5593	Ik heb u in 't leven geroepen ...	multatuli
5594	ik liet u komen van Hamburg ...	multatuli
5595	ik leerde u redelyk goed hollandsch schryven, in zeer korten tyd ...	multatuli
5596	ik liet u Louise Rosemeyer kussen, die in suiker doet ...	multatuli
5597	het is genoeg, Stern, ge kunt gaan!	multatuli
5598	 * * * * *  	multatuli
5599	Die Sjaalman en zyn vrouw ...	multatuli
5600	Halt, ellendig produkt van vuile geldzucht en godslasterlyke femelary	multatuli
5601	Ik heb u geschapen ...	multatuli
5602	ge zyt opgegroeid tot een monster onder myn pen ... ik walg van myn eigen maaksel: stik in koffi en verdwyn!	multatuli
5603	 * * * * *  	multatuli
5604	"Ja, ik, Multatuli ""die veel gedragen heb"" neem de pen op."	multatuli
5605	Ik vraag geen verschooning voor den vorm van myn boek.	multatuli
5606	Die vorm kwam my geschikt voor ter bereiking van myn doel.	multatuli
5607	Dit doel is tweeledig:	multatuli
5608	Ik wilde in de eerste plaats het aanzyn geven aan iets dat als heilige _	multatuli
5609	_ zal kunnen bewaard worden door kleinen Max en zyn zusje, als hun ouders zullen zyn omgekomen van ellende.	multatuli
5610	Ik wilde aan die kinderen een adelbrief geven van myne hand.	multatuli
5611	 En in de tweede plaats:_ik wil gelezen worden_.	multatuli
5612	Ja, ik wil gelezen worden!	multatuli
