	Unnamed: 0	sentences	label
558	558	Havelaar doolde arm en verlaten rond.Genoeg, myn goede Stern!Ik, Multatuli, neem de pen op.Ge zyt niet geroepenHavelaars levensgeschiedenis te schryven.Ik heb u in 't leven geroepen ...ik liet u komen van Hamburg ...ik leerde u redelyk goed hollandsch schryven, in zeer korten tyd ...ik liet u Louise Rosemeyer kussen, die in suiker doet ...het is genoeg, Stern, ge kunt gaan!	multatuli
559	559	" * * * * *  Die Sjaalman en zyn vrouw ...Halt, ellendig produkt van vuile geldzucht en godslasterlyke femelaryIk heb u geschapen ...ge zyt opgegroeid tot een monster onder myn pen ... ik walg van myn eigen maaksel: stik in koffi en verdwyn! * * * * *  Ja, ik, Multatuli ""die veel gedragen heb"" neem de pen op.Ik vraag geen verschooning voor den vorm van myn boek.Die vorm kwam my geschikt voor ter bereiking van myn doel.Dit doel is tweeledig:"	multatuli
560	560	Ik wilde in de eerste plaats het aanzyn geven aan iets dat als heilige __ zal kunnen bewaard worden door kleinen Max en zyn zusje, als hun ouders zullen zyn omgekomen van ellende.Ik wilde aan die kinderen een adelbrief geven van myne hand. En in de tweede plaats:_ik wil gelezen worden_.Ja, ik wil gelezen worden!Ik wil gelezen worden door staatslieden, die verplicht zyn te letten op de teekenen des tyds.. door letterkundigen, die toch ook eens 't boek moeten inzien waarvan men zooveel kwaads spreekt ... door handelaren, die belang hebben by de koffiveilingen ... door kameniers, die me huren voor weinige centen ... door Gouverneurs-generaal in-ruste ... door Ministers in bezigheid[187] ... door de lakeien van die Excellentien ... door bidpredikers, die _more majorum_ zullen zeggen dat ik den Almachtigen God aantast, waar ik slechts opsta tegen 't godje dat zy maakten naar hun beeld ... door duizenden en tienduizenden van exemplaren uit het droogstoppelras, die--voortgaande hun zaakjes op de bekende wys te behartigen--'t hardst zullen meeschreeuwen over de mooijigheid van m'n geschryf[188] ... door de leden der Volksvertegenwoordiging, die weten moeten wat er omgaat in 't groote Ryk over zee, dat behoort tot het Ryk van Nederland ...  Ja, ik _zal_ gelezen worden! Als dit doel bereikt wordt, zal ik tevreden zyn.Want het was me niet te doen om _goed_ te schryven ...ik wilde zóó schryven dat het gehoord werd.	multatuli
561	561	"En, even als iemand die roept: ""houdt den dief!"" zich weinig bekommert over den styl zyner geïmprovizeerde toespraak aan 't publiek, is 't ook my geheel om 't even hoe men de wyze zal beoordeelen waarop ik _myn_ ""houdt den dief"" heb uitgeschreeuwd.Het boek is bont ...er is geen geleidelykheid in ...jacht op effekt ...de styl is slecht ...de schryver is onbedreven ...geen talent ... geen methode ...Goed, goed, alles goed!Maar ... DE JAVAAN WORDT MISHANDELD!Want: _wederlegging der_"	multatuli
562	562	"_van myn werk is onmogelyk!Hoe luider overigens de afkeuring van myn boek, hoe liever 't my wezen zal, want des te grooter wordt de kans _gehoord_ te _worden_.En dit _wil_ ik! Doch gy, die ik stoor in uw ""drukten"" of in uw ""rust"" gy Ministers en Gouverneurs-generaal, rekent niet te zeer op de onbedrevenheid myner pen.Ze zou zich kunnen oefenen, en met eenige inspanning misschien geraken tot een bekwaamheid die ten-laatste zelfs de waarheid zou doen gelooven door 't Volk!Dan zou ik aan dat Volk een plaats vragen in de Vertegenwoordiging[190] al ware 't alleen om te protesteeren tegen certifikaten van rechtschapenheid, die door Indische specialiteiten _vice versa_ worden uitgereikt[191] misschien om op 't vreemd denkbeeld te brengen dat men zelf waarde hecht aan die hoedanigheid ... Om te protesteeren tegen de eindelooze expeditien en heldendaden tegen arme ellendige schepsels, die men vooraf door mishandeling dwong tot opstand. Om te protesteeren tegen de schandelyke lafhartigheid van cirkulaires die de eer der Natie schandvlekken door 't inroepen van _publieke liefdadigheid_ voor de slachtoffers van _kronischen't Is waar, die opstandelingen waren uitgehongerde geraamten, en die zeeroovers zyn weerbare mannen! En als men my die plaats weigerde ... als men my by voortduring"	multatuli
563	563	_niet_ geloofde ...Dan zou ik myn boek vertalen in de weinige talen die ik ken, en in de vele talen die ik leeren kan, om te vragen aan Europa, wat ik vruchteloos zou hebben gezocht in Nederland.En er zouden in alle hoofdsteden liederen worden gezongen met refreinen als dit:_er ligt een roofstaat aan de zee, tusschen Oostfriesland en de Schelde!_  En wanneer ook dit niet baatte?Dan zou ik myn boek vertalen in 't _maleisch, javaansch, soendasch, al-foersch, boegineesch, battaksch_ ...En ik zou _klewang_-wettende krygszangen slingeren in de gemoederen van de arme martelaren wien ik hulp heb toegezegd, ik, Multatuli. Redding en hulp, op wettelyken weg, waar het _kan_ ... op _wettigen_ weg van geweld, waar het _moet_.En _dit zou zeer nadeelig werken op de_ Koffiveilingen van de Nederlandsche Handelmaatschappy![193]	multatuli
564	564	Want ik ben geen vliegenreddende dichter, geen zachtmoedige droomer, zooals de getrapte Havelaar die zyn plicht deed met den moed van een leeuw, en honger lydt met het geduld van een marmot in den winter.Dit boek is een inleiding ...Ik zal toenemen in kracht en scherpte van wapenen, naarmate het noodig zal wezen ... God geve dat het niet noodig zy!Neen, 't zal niet noodig zyn!Want aan _U_ draagik myn boek op, Willem den derden, Koning, Groothertog, Prins ... meer dan Prins, Groothertog en Koning ...KEIZER van 't prachtig ryk van INSULINDE dat zich daar slingert om den evenaar, als een gordel van smaragd ... Aan U durfik met vertrouwen vragen of 't uw keizerlyke wil is:	multatuli
565	565	Dat Havelaar wordt bespat met den modder van _Slymeringen_ en _Droogstoppels_?En dat daarginds Uw meer dan _dertig millioenen_ onderdanen worden MISHANDELD EN UITGEZOGEN IN _UWEN_ NAAM?[194]    * * * * *  AANTEEKENINGEN EN OPHELDERINGEN  by de  UITGAAF VAN 1875  (Herzien, gewyzigd en aangevuld in 1881) * * * * *  De vertraging in 't verschynen van dezen druk is aan my te wyten, en waarlyk niet aan myn zeer voortvarenden uitgever.Het blyft evenwel twyfelachtig of 't woord:_ goed gekozen is?Recht tot verwyt immers veronderstelt _schuld_, en ik vraag of dit van toepassing wezen kan op myn byna onverwinnelyken tegenzin om, bladzy voor bladzy, woord voor woord, letter voor letter, op-nieuw het treurig drama te doorleven, dat aan dit boek het aanzyn gaf?Dit _boek_!	multatuli
566	566	Iets anders immers ziet de lezer er niet in._My_ evenwel zyn deze bladen 'n hoofdstuk uit m'n leven ...my was de korrektie 'n marteling, één marteling!Telkens ontviel de pen m'n hand, telkens schemerde my't oog by 't herlezen der --nog altyd onvolmaakte en verzachte!--schets van wat er uit meer dan vyf-en-twintig jaar geleden voorviel in 't vroeger onbekende plekje gronds dat _Lebak_ heet.En dieper nog was de indruk van treurigheid by 't bedenken van wat er uit sedert ruim twintig jaren op de uitgaaf van 't _boek Havelaar_ gevolgd is.Gedurig wierp ik de proefbladen terzyde, en trachtte het oog myner ziel te richten op minder tragische voorwerpen dan die welke Havelaars tot-nog-toe onbekroond streven my voor den geest roept.Weken en soms maanden lang--myn uitgever kan 't getuigen!--had ik den moed niet, de my gezonden proefvellen intezien.By vallen en staan ben ik nu de korrektie doorgeworsteld, een korrektie die me meer kost dan 't schryven zelf.In den winter van 1859 immers, toen ik, gedeeltelyk in een kamertje zonder vuur, gedeeltelyk aan een waggelend en smerig herbergtafeltje te Brussel, omringd van goedmoedige maar tamelyk onaesthetische faro drinkers, m'n _Havelaar_ schreef, meende ik iets te zullen _bewerken	multatuli
567	567	_, iets _uitterichten_, iets _tot stand te brengenDe hoop gaf me moed, de hoop maakte my hier-en-daar welsprekend.Nog herinner ik myden indruk die me bezielde toen ik aan háár schreef:_m'n boek is af, m'n boek is af!Nu zal alles weldra goed gaan!_ Vier lange, vier moeielyke jaren had ik doorgeworsteld--en vruchteloos verloren, helaas!--in pogingen om zonder publiciteit, zonder opzien, zonder schandaal vooral, iets te bewerken dat tot verbetering zou kunnen leiden van den toestand waaronder de Javaan gebukt gaat.De ellendige Van Twist die, voor 't minst zoo er eenig besef van eer en plicht in hem huisde, m'n natuurlyke bondgenoot had moeten zyn, was niet te bewegen geweest 'n hand uittesteken.De brief dien ik tot hem richtte, is ontelbare malen gepubliceerd, en bevat nagenoeg alles wat in de Havelaarszaak de hoofdmomenten uitmaakt.	multatuli
568	568	"De man heeft nooit geantwoord, nooit blyk gegeven van welwillendheid om zooveel mogelyk te herstellen wat door zyn schuld bedorven is.Door die gewetenlooze lauwheid ten-laatste _gedwongen_ tot publiciteit, tot het kiezen van een anderen weg dan ik tot dien tyd toe betrad, wees verontwaardiging my eindelyk de middelen aan om te bereiken wat onbereikbaar scheen:_een oogenblik gehoor_.Wat de luie Van Twist niet wilde toestaan, wist ik aftepersen van de Natie: de _Havelaar_ werd _gelezen_, men ..._hoorde_ my.Helaas, hooren en verhooren is twee!Dat boek was ""mooi"" verzekerde men, en als de schryver eens weer zoo'n vertellinkje had ...Zeker, men had zich by de lektuur ""geamuzeerd"" en dacht er niet aan--of ontveinsde te begrypen--datik_ op middelbaren leeftyd m'n loopbaan, die schitterend beloofde te worden, opgaf tot vermaak.Dat niet _ik_ amuzement beoogd had in 't trotseeren van den gifdood voor my, voor myn trouwe dappere vrouw, en voor ons lief kind."	multatuli
569	569	De _Havelaar_ was zoo'n onderhoudend boek, durfde men my zeggen, en onder zulke lofredenaars waren er die gillen zouden van angst by 't minste dagelyksch gevaartje, ik zeg niet voor gezondheid en leven, maar voor 'n gering deel van hun welstand.De meeste lezers schenen te meenen dat ik my en de mynen had blootgesteld aan armoed, vernedering en dood, om hun 'n prettig lektuurtje te verschaffen. Deze dwaling ... doch genoeg hiervan.Zéker is 't, dat ik van zoo'n naïf-wreede _Jokrissiade_ geen voorgevoel had toen ik zoo verheugd uitriep _m'n boek is af, m'n boek is af!De overtuiging dat ik _waarheid_ zeide, dat ik _gedaan_ had wat ik bezig was te _schryven_, en het voorbyzien hoe 't lezend en luisterend Publiek zoo gewoon is geraakt aan _cant_, aan zinledige praatjes, aan byna doorgaande tegenstelling van zeggen en doen ... dit alles vervulde my in 1859 met zooveel hoop als inderdaad _noodig_ was om 't pynlyk schryven van den _Havelaar_ mogelyk te maken.Maar _thans_, nu me twintig jaar later al te voldoende gebleken is dat de Natie party trekt vóór de Van Twisten en konsorten--d.i. voor schelmery, roof en moord--tegen my, d.i. tegen Recht, Menschlievendheid en wèlbegrepenStaatkunde, nu viel my	multatuli
570	570	"'t behandelen dezer bladen oneindig zwaarder nog dan in 1859, al zy 't dan dat ook toen reeds de pynlyke bitterheid herhaaldelyk dreigde de overhand te nemen.Hier-en-daar komt ze--op bladz.131, byv.(zie de alinea die begint met:""Maar weet ge dan niet"", M.D.)--hoe gaarne ook teruggehouden, voor den dag.Wie overigens begeert m'n stemming te kennen by de oprakeling der herinneringen die 't gebeurde te _Lebak_ en wat daarop gevolgd is, in my opwekt, wordt verwezen naar m'n eerste brochure over _Vryen-arbeid_. (*)Uitgaaf van 1873, blz. 97, vlgg.waar tevens de oorzaak wordt verklaard die, nà den _Havelaar_, me dwong tot het betreden van breeder terrein dan de zaken in India.En ... by al 't verdriet over de aanhoudende mislukking van m'n pogingen, de smart over 't verlies van háár die aan m'n zyde zoo heldhaftig den stryd tegen de wereld opnam, en niet dáár wezen zal wanneer eindelyk het uur van triumf geslagen is!"	multatuli
571	571	"Het uur van triumf, lezer.Want, het moge u bevreemden of niet, overwinnen zàl ik!Ten-spyt van 't gekunstel en geknoei der Staatsmannetjes aan wien Nederland z'n hoogste belangen toevertrouwt.Ten-spyt onzer zotte Grondwet die premien uitlooft op middelmatigheid of erger, een instelling die alles weert wat de _nu_ alom erkende verrotting in ons Staatswezen zou kunnen genezen.Ten-spyt van de velen die _belang_ hebben by Onrecht.Ten-spyt van laaghartige afgunst op m'n ""schryftalent"" ... heet het zoo niet?Ik ben geen schryver, heeren boekenmakers die volstrekt in my een kollega en konkurrent wilt zien, gelooft me toch!Ten-spyt van plompen laster die niets te grof en te ongerymd acht om m'n stem te smoren en m'n invloed te breken.Ten-spyt eindelyk van de jammerlyke flauwhartigheid der Natie die dat alles by voortduring blyft gedoogen ... overwinnen Er zyn in den laatsten tyd schryvers opgestaan, die me verwyten dat ik niets of niet genoeg heb uitgericht, niets of niet genoeg veranderd, niets of niet genoeg tot-stand gebracht."	multatuli
572	572	"Straks zal ik terugkomen op de bron waaruit zulke beschuldigingen voortkomen.Wat de zaak zelf aangaat ... ik erken volmondig dat er in Indie niets verbeterd is.Maar ... _veranderd_?De lieden die, eerst onmiddelyk na den _Havelaar_, en vervolgens uit kracht van ons armzalig grondwettelyk baskule-systeem, gebruik maken van de door dat boek opgewekte beweging om zich op 't kussen te zetten, hebben niets gedaan dan _veranderenDit moest immers wel?Hun staatkunstenmakersmétier bracht het mee.Het gedeeltelyk onbekwame, gedeeltelyk niet zeer intègre volkje dat na '60 ""_naar boven viel uit gebrek aan zwaarte_"" begreep dat er iets _gedaan_ moest worden, al deden ze liever 't goede niet, dat dan ook--dit erkenik mèt hen--maar zelfmoord zou gesmaakt hebben.Recht-doen aan den mishandelden"	multatuli
573	573	"Javaan was gelyk beteekenend met Havelaars verheffing, en dit ware den meesten een vonnis.Toch moest er schyn geleverd worden van werkzaamheid in nieuwe richting, en aan 't van verontwaardiging ""rillend""Volk werd gedurig een been toegeworpen, niet waarlyk om den honger naar verbetering te stillen, maar om de kaken in bezigheid te houden, al ware 't dan ook maar met vermeend ekonomisch-politisch gewawel.De regeermannen wierpen aan hun kieskollegien, krantenfabrikeurs en verder koffihuispubliek successievelyk de kluifjes toe, die ik eens-voor-al doopte met den naam van _duitenplatery_.""_Vrye-arbeid_"" was jaren lang--en vóór den _Havelaar_ reeds--de hoofdschotel, de _pièce de résistance_ van 't verraderlyk_menu_.Ter afwisseling dienden de heeren hun onnoozelen gasten opgeworpen kwestien over 't Indisch muntstelsel toe.Daarop volgden de kadaster-kwestie, de Preanger-kwestie, de kultuur- emolument-kwestie, de komptabiliteits- kwestie, agrarische- wetkwestie, de partikuliere-grondbezitkwestie, en nog een-en-ander van dien aard.De eene nieuwe wet volgde op de andere, en telkens wisten de mannen _en place_--behoudend of liberaal, om 't even!"	multatuli
574	574	"--aan 't Volk diets te maken dat de eenig mogelyke ontknooping van de _door allen erkende_ moeielykheid nu eigenlyk en eindelyk geheel alleen in 't allerlaatst voorgesteld heilmiddeltje lag.Heusch, _nu_ zou 't probaat wezen! (*)Zie de laatste bladzyden van ""_Pruisen en Nederland_."" Zoo volgde na elk versleten experiment een nieuw experiment.Na elke verbruikte kwakzalvery, een nieuwe kwakzalvery.By elk nieuw ministerie een nieuw arkanum.Voor elk nieuw arkanum nieuwe ministers, bestemd gewoonlyk meer jaren den overladen pensioenstaat te bezwaren, dan ze maanden op 't kussen hadden gezeten.En de Tweede-Kamer aan 't redevoeren!En de kieskollegien aan 't opvyzelen of zwartmaken!"	multatuli
575	575	En 't Volk aan 't luisteren!Al die nieuwigheden werden onderzocht, beproefd, toegepast, ingevoerd.In Indie maakte men de Hoofden, de europeesche ambtenaren, en vooral de Bevolking _biengoeng_ met de onophoudelyke _changements-à-vue_ ...en er zou niets _veranderd_ zyn na den _Havelaar_?Ten-gevolge van den _Havelaar_?Er is nà en ten-gevolge van dat boek, in Indie geschied wat er met _Jan Klaassen's_ horloge gebeurde.Men had dien wysgeer de opmerking gemaakt dat het werk vuil was en daarom verkeerd liep.Fluks wierp hy 't in de goot, en reinigde het met 'n stalbezem.	multatuli
576	576	Volgens andere traditien van de haagsche poppenkast zette onze politikus er den hak van z'n klomp op.Ik kan den lezer verzekeren dat er werkelyk veel _veranderd is_ in dat horloge! * * * * *  Nederland heeft niet verkozen recht te doen in de Havelaarszaak.Zoolang tweemaal twee vier zal wezen, blyft het zeker dat dit verzuim--dat deze _misdaad_!--het punt van uitgang worden zal van 't verlies zyner indische bezittingen.Wie deze voorspelling wantrouwt omdat heden, en dus slechts twintig jaar na m'n _zeer gedwongen_ optreden, de hollandsche vlag nog altyd te Batavia waait, verraadt de nauwte van z'n politieken blik.Meent men dat omkeeringen als die welke Insulinde te-gemoet gaat, en waarmee faktisch reeds 'n aanvang gemaakt is--ziet ge dit niet, Nederlanders?--kunnen plaats grypen in 'n bestek als voldoende wezen zou voor 'n dagelyksch voorvalletjen uit het byzonder leven!In 't leven der Staten is twintig jaar minder dan 'n oogenblik.Toch zal de katastroof een betrekkelyk snel verloop nemen.De onbesuisde oorlog met _Atjeh_ was een der laatste duitenplateryen die 'n minister noodig had om de aandacht afteleiden van z'n onbekwaamheid, en zal blyken even noodlottig te zyn van uitslag en invloed, als ze lichtvaardig en misdadig was van opzet.	multatuli
577	577	Het wankelend nederlandsch gezag is tegen _échecs_ als dáár door ons geleden worden, niet bestand.Doch reeds vóór de openbaring der gevolgen van wyder strekking, die deze wreedaardige en dure zotterny na zich slepen_moet_, waar blyft in deze zaak de zoo hooggeroemde ministerieele verantwoordelykheid.Moet nu de Natie er maar in berusten, dat zekere _Fransen van de Putte_ goedgevonden heeft haar in 'n toestand te brengen, die--om nu niet te spreken van 't schromelyk verlies aan _prestige_ in den Indischen Archipel!--op zóóveel millioenen schats, op zóóveel menschenlevens te staan komt?Ook de naam van _dien_ man bekleedt 'n plaats op den staat van pensioenen.De nederlandsche belastingschuldigen hebben geld te veel, naar 't schynt. (*)Dat Atjeh zou _veroverd_ en de Atjinees _overwonnen_ zyn, is 'n leugen. Wat overigens den oorlog met _Atjeh_ aangaat, ik zal straks by de aanteekeningen op den _Havelaar_ wel genoodzaakt wezen daarop nu-en-dan terug te komen.	multatuli
578	578	Nu reeds de opmerking echter, dat me ook in dit opzicht gebleken is, hoe slordig dat boek gelezen werd.Zelden of nooit ontving ik blyk dat men den tegenwoordigen oorlog, en myn voorspelling daarvan, in verband wist te brengen met den inhoud van 't _dertiende_ hoofdstuk.By de groote verspreiding van den _Havelaar_, is 't inderdaad vreemd dat, toen in September '72 m'n waarschuwende brief aan den Koning verscheen, en in 't volgend voorjaar de oorlog verklaard werd, zoo weinigen zich herinnerden dat ik reeds in '60 op onze gespannen verhouding met het atjinsche Ryk gedoeld, en bewys geleverd had iets meer van die zaken te weten dan onze krantenschryvers en Kamerleden.Ware dit ànders geweest, misschien zou myn welmeenende waarschuwing van September '72 beter vrucht gedragen hebben!Nog altyd maakt de oude Jupiter de Koningen en Natien die hy verderven wil, blind doof, krankzinnig en behoudend of ... liberaal.Want dat komt overeen uit.Hoofdzaak is en blyft: waarheid _zoeken, 't gewicht der waarheid_ erkennen en vooral _handelen naar de gegevens die men_, aldus te-werk gaande, _voor_ waar _houden mag_.Wat daarbuiten gaat is uit den booze, en Holland zal Indie verliezen omdat men my geen recht heeft gedaan in myn streven om den Javaan te beschermen tegen mishandeling.Er zyn er nog altyd die 't verband tusschen deze beide stellingen niet vatten, maar is dit _myn_ schuld?Het smoren van myn klachten is bescherming van _onwaarheid_, aanmoediging van _leugen_.	multatuli
579	579	Is 't nu zoo moeielyk te begrypen dat het _ommogelyk_ is, by-voortduring die zoo uitgestrekte bezittingen te beheeren, wanneer men omtrent Land en Bevolking geen andere dan onware berichten gelieft te ontvangen?Om iets te regelen, te besturen, te regeeren, behoort men dan toch in de eerste plaats te _weten_ in welken toestand zich de te behandelen zaken bevinden, en zoolang men de in den _Havelaar_verstrekte gegevens ter-zyde schuift, weet men dit _niet_!En nog iets.Er blykt uit dat boek dat de bestaande wetten niet worden gehandhaafd.Eilieve, wat baat het dan of men in den Haag en by verkiezingen zich aanstelt alsof er aan 't maken van _nieuwe_ wetten iets gelegen lag?Ik blyf er by dat de oude bepalingen _wat de hoofdzaken aangaat_ zoo slecht niet waren.Maar men verkoos ze niet optevolgen.Dáár ligt de kwestie!(*)	multatuli
580	580	"Daar, en niet in 't eindeloos redeneeren over onderwerpen van vermeend of voorgewend-politisch belang, een gekibbel dat wel dienen kan om kranten-schryvers aan teksten voor hoofdartikels te helpen, om ministers een week langer op 't kussen, en de geheel overbodige talenterigheid van Kamerdebattisten bezig te houden, maar geen voetstap nader brengt aan 't eenig ware doel:_bescherming van den Javaan tegen de hebzucht zyner Hoofden in medeplichtigheid van een bedorven Nederlandsch Bestuur (*)Zie ter toelichting der karakteristieke frekwentie van dusdanig misvatten, het aardig voorval op 'n audientie by den Keizer van Rusland, medegedeeld in m'n brochure over _Vryen-arbeid_, uitgaaf 1873, blz. 137.  * * * * *  Wat nu deze nieuwe uitgaaf betreft, ik stond by de Noten die straks volgen, gedurig in twyfel over de meer of mindere behoefte aan toelichting.Dit bezwaar is tweeledig, en betreft zoowel het ophelderen van 'n maleische of vreemdklinkende uitdrukking, als de _staving der feiten_ die in den _Havelaar_ worden meegedeeld.Ik weet nog altyd niet hoe diep het door de Van Twisten uitgestrooid praatje ""dat ik maar 'n roman had geschreven"" wortel heeft geschoten?Durft men de door my overgelegde officieele stukken voor onecht houden?Hiervan is me niets ter-oore gekomen."	multatuli
581	581	Dewyl men echter by-voortduring weigert my de plaats interuimen die me zou toekomen indien ze voor echt worden erkend, viel 't my moeielyk het juiste midden te vinden tusschen te veel en te weinig rechtvaardiging.Ik liep telkens gevaar het justificeeren overteslaan van iets dat in de oogen van sommige lezers bewys kon noodig hebben, en elders iets met bewyzen te staven dat alle verdere toelichting missen kon, een fout die me zou blootstellen aan de--gewoonlyk verkeerde!--toepassing van 't bekende:_qui s'excuse s'accuse_ nu heb ik, die m'n plicht deed, niets.Nederland deed z'n plicht _niet_, en heeft zich te verontschuldigen dat het tegen _Havelaar_ party trekt voor schelmery.Zoo is de zaak!De weifeling dan tusschen te veel of te weinig _justificatie_ der aangevoerde feiten,hinderde my zeer.Maar zie, tamelyk ver reeds gevorderd met het afwerken der Noten, bleek me dat ik bezig was de grenzen der my gegunde ruimte--een ruimte die ik zelf vroeger voldoende had gerekend--zeer ver te overschryden.	multatuli
582	582	Myn aanteekeningen, toelichtingen en ophelderingen op filologisch, land-en volkenkundig of historisch terrein, dreigden weldra den oorspronkelyken tekst in uitgebreidheid te-boven te gaan.Het hierdoor noodzakelyk geworden knotten was my een verdrietig werk, en ik ben zoo vry te gelooven dat de lezer er iets by verliest.De vervloekte puntjes waarmee de heer Van Lennep goedvond m'n werk te bederven, zyn in deze uitgaaf natuurlyk door _leesbare woorden in lettersDe pseudoniemen _Slymering, Verbrugge, Duclari_ en _Slotering_ heb ik onveranderd gelaten omdat die namen nu eenmaal populair zyn geworden.Myn vermoorde voorganger heette _Carolus_.De namen van den kontroleur _Verbrugge_ en den kommandant_ waren _Van Hemert_ en _Collard_.De Resident van Bantam heette _Brest van Kempen_, en _Michiels_ was de naam van 't Napoleonnetje te _Padang	multatuli
583	583	Wat my bewoog tot verandering dezer namen in 't handschrift dat ik aan den heer V.L. toevertrouwde?Met verwyzing naar het slot van 't XIXe hoofdstuk, zy hieromtrent de opmerking voldoende, dat ik den eerlyken maar niet heldhaftigen kontroleur wilde vrywaren tegen rankune.Al steunde hy me niet in m'n streven, hy had me dan toch niet tegengewerkt en zelfs, waar ik 't verzocht, ronde verklaringen afgegeven.Dit was reeds zeer veel, en zou hem kunnen aangerekend zyn als misdaad.De benaming Slymering voorts diende my tot het typizeeren van m'n model.En 't veranderen eindelyk van de namen_Carolus_ en _Collard_ in _Slotering_ en _Duclari_ vloeiden uit de vorige substitutien voort.Geheimhouding was waarlyk m'n zoeken niet, wat trouwens uit de geheele strekking van m'n werk blykt, maar ik vond het stuitend bepaalde personen prys te geven aan het oordeel van 't _gewoon_ lezend Publiek.In de _officieele_ wereld, meende ik--en háár ging de zaak aan--zou men wel weten tot wien men zich te richten had om inlichting aangaande de zaken die ik openbaarde.	multatuli
584	584	"Dit hééft men dan ook geweten, want na ontvangst van den _Havelaar_ in Indie, is de Gouverneur-Generaal_ terstond naar _Lebak_ gereisd om daar eenige klachten over misbruik te onderzoeken.""Op den titel van 't boek zal ik in een later aanteekening terugkomen.Die titel is noch 'n _farce_, gelyk sommigen voorgeven te meenen, noch 'n uithangbord, _ein aushängeschild das in Holland nöthig schien um Käufer zu locken_, beweerde zeker publicist in de _Deutsche Jahrbücher für Wissenschaft, Kunst und Politik_.O, neen, die titel is 'n epigram. Wat de spelling aangaat, even als in m'n andere werken volg ik nagenoeg de mode van den dag.""_Niet_, zooals ik zeide in 't Voorbericht by den vyfden druk myner _Ideen, omdat ik den minsten eerbied voel voor de taalkennis der personen die heden-ten-dage zoo goed als officieel belast schynen met de bearbeiding van dat veld, doch om niet het oog des lezers aftestooten door vreemdheid van spelling.De soep zou de kool niet waard zyn_."" Zeker, wezenlyke _taalkunde"	multatuli
585	585	"_ is heel wat anders!Toch heb ik ook hier de leelyke i-j die door sommigen als y-klank gebruikt wordt, voor goed _congé_ gegeven._Tant pis_ voor de Hilaridessen die er om treuren.Dezelfde soort van lettermannen zullen waarschynlyk geen vrede hebben met m'n interpunktie.Ik met de hunne niet.Welnu, evenals--ik meen--Hildebrand ergens, geef ik hun een paar mud komma's ten-geschenke, om die te plaatsen waar ze goedvinden, tot er de verlangde slymerigheid en hun voldoening op volgt, amen.De heer Mr. C. Vosmaer maakt in z'n ""_Zaaier_""de opmerking dat de _Havelaar_ blyken draagt van nog onvolkomen beheersching der taal, en van 't worstelen om vormen voor de veelvuldige stof.Ik stem dit volmondig toe.Ook my hinderde onder de korrektie herhaaldelyk iets gewrongens in den zinbouw, dat waarschynlyk tot de kritiek van den heer V heeft aanleiding gegeven.Naar m'n beste weten heb ik die fout in de tegenwoordige uitgaaf verbeterd."	multatuli
586	586	 * * * * *  En, alsnu terugkomende op de beschuldiging dat ik tot-nog-toe zoo weinig heb tot-stand gebracht ... dit verwyt is zoo dom niet.Men wordt _Doctor in de letteren_ door zulke wapenfeiten.Eilieve, dit heb ik dan toch bewerkt, niet waar, dat personen die bezig waren met kouvatten uit verregaande lauwerloosheid, op-eenmaal hun kalen schedel gedekt voelden met den doktershoed, alleen omdat ze de handigheid hadden gebruikt my'n paar kwajongensachtige insolenties te zeggen?In een land waar de officieele distinkte zóó wordt te-grabbel gegooid ...  Het zy zoo!Wat ik _gedaan_ heb, heeren?Wel, ik dééd wat in den _Havelaar_ geschreven staat.Is dit niet genoeg?	multatuli
587	587	Wat deedt _gy_? Wat ik _gedaan_ heb, nogeens?Ik ving, geheel alleen staande, in dreigend levensgevaar en met opoffering van allen welstand, den stryd aan tegen lieden van _uwe_ soort, d.i. tegen het _Onrecht_.Gaat heen en doet desgelyks! Dat overigens m'n streven niet bekroond werd ... dat ik nog altyd het gemakkelyk te raken--en debiet belovend--mikpunt ben van de eerste de beste nulliteit die 't ambacht van frazenmaken eenigszins meent te verstaan--al zy 't dan ook dáármee vaak povertjes gesteld--en dat, wat meer zegt, de toestand in Indiën ellendiger is dan ooit ... mag men dit _my_ wyten?Ik deed, meen ik, wat 'n mensch in de gegeven omstandigheden doen kòn, en zeker meer dan eenig Nederlander.Het schimpen op de betrekkelyke onvruchtbaarheid van m'n pogen herinnert aan den wrevel der matrozen van Columbus in September 1492.Ook dàt gepeupel schold z'n admiraal uit.	multatuli
