	sentences	label
3508	The Soondanese do not sing such songs, do not love so, do not feel thus. . . .	stern
3509	""" No, Colonial Ministers !"	stern
3510	no, Governors-General in retirement !	stern
3511	you have not to prove that.	stern
3512	You have to prove that the population is not ill-treated, whether there are sentimental Saidjahs amongst this population or not ; or should you dare to pretend that you may steal buffaloes of men who do not love, who do not sing melancholy songs, who are not sentimental ?	stern
3513	On an attack upon literary performances I should defend the exactness of the picture of Saidjah, but on political grounds I admit immediately all observations on this exactness, to prevent the great question from being removed to a wrong basis.	stern
3514	It is quite indifferent to me whether I am thought to be an incapable painter, if it is only admitted that the ill-treatment of the native is EXCESSIVE ; that is the word on the notice of Havelaar's predecessor which he showed to the Controller Verbrugge: ---a notice which lies before me.	stern
3515	But I have other proofs, and that is fortunate.	stern
3516	For this predecessor of Havelaar could also have been mistaken.	stern
3517	Alas, if he was mistaken, he has been very severely punished for his mistake !	stern
3518	   Chapter XVIII   	stern
3519	It was afternoon.	stern
3520	Havelaar, coming out of his room, found Tine in the fore-gallery, waiting for him at the tea-table.	stern
3521	Madam Slotering had just left her house, and seemed to have the intention of going to Havelaar's, but suddenly she went to the gate, and there, with very violent gestures, sent back a man who had just entered.	stern
3522	She remained standing still till she felt sure that he had gone away, and then returned along the grass-field to Havelaar's.	stern
3523	""" I will know at last what this means,"" said Havelaar ; and when the salutation was over he asked, jokingly, that she might not think he grudged her influence in grounds which formerly were hers : "" Now, Madam, do tell me why you always send back the men who come into the grounds."	stern
3524	What if that man, for instance, had fowls to sell, or any other kitchen requisite?	stern
3525	""" There was in the face of Madam Slotering a painful expression, which did not escape Havelaar's observation."	stern
3526	""" Ah,"" she said, "" there are so many bad men."""	stern
3527	""" Certainly, that is the case everywhere ; but if you are so particular, the good ones will stay away too."	stern
3528	"Come now, Madam, tell me why you keep such a sharp look-out over the grounds?"""	stern
3529	Havelaar looked at her, and endeavoured in vain to read the reply in her watery eyes.	stern
3530	He again pressed for an explanation, and the widow burst into tears, saying that her husband had been poisoned at Parang-Koodjang, in the house of the district chief.	stern
3531	"He would do justice, Mr. Havelaar !"" continued the poor woman ; "" he wished to put an end to the oppression of the people."	stern
3532	He exhorted and threatened the chiefs in councils and in writing ; you must have found his letters in the archives ...	stern
3533	""" That was the case : Havelaar had read those letters, of which I have copies before me. """	stern
3534	"He spoke repeatedly to the Resident,"" continued the widow, "" but always in vain ; for as it was generally known that the extortion was for and under the protection of the Regent, whom the Resident would not complain of to the Government, all these conversations had no other effect than the ill treatment of the complainants."	stern
3535	Therefore my poor husband had said that if no alteration should be made before the end of the year, he would apply direct to the Governor-General.	stern
3536	That was in November.	stern
3537	A few days later he made a journey of inspection, took his dinner  at the house of the Demang of Parang -Koodjang, and soon afterwards was brought home in a pitiable condition.	stern
3538	"He cried, while pointing to his stomach, ' Fire, fire,' and in a few hours he was dead ; he who had always been remarkable for good health."""	stern
3539	""" Did you send for the Serang doctor ?"" asked Havelaar."	stern
3540	Yes, but my husband died soon after his arrival.	stern
3541	I did not dare to tell the doctor my suspicion, because I foresaw that I should not be able soon to leave this place, and I feared revenge.	stern
3542	I have heard that you, like my husband, oppose the abuses which reign here, and therefore I have not a moment's peace.	stern
3543	I would have concealed all this from you to avoid frightening you and Madam Havelaar, and so I only watched the grounds to prevent strangers from entering the kitchen.	stern
3544	""" Now it was clear to Tine why Madam Slotering had kept her own household, and would not even make use of the kitchen, which was so large."	stern
3545	Havelaar sent for the Controller.	stern
3546	Meanwhile he sent a request to the physician at Serang, to make a statement of the symptoms attending the death of Slotering.	stern
3547	The reply which he received the next day to that request, was not in accordance with the widow's suspicions.	stern
3548	"According to the doctor, Slotering had died of "" an abscess in the liver."	stern
3549	""" I do not know whether such a disease can manifest itself suddenly, and cause death in a few hours."	stern
3550	"I think I must bear in mind the evidence of Madam Slotering, that her husband had  formerly been always healthy ; but if no value is attached to such evidence, because the notion of what is called health varies with different persons, particularly in the eyes of non-medical individuals, yet the important question remains, whether a person who dies to-day of an "" abscess in the liver,"" could ride on horseback yesterday, with the intention of inspecting a mountainous country, which is in some directions eighty miles in extent ?"	stern
3551	The doctor who treated Slotering may have been a skilful physician, and yet have been mistaken in his judgment of the symptoms of the disease, unprepared as he was to suspect crime.	stern
3552	However this may be, I cannot prove that Havelaar's predecessor was poisoned, because Havelaar was not allowed time to clear up the matter ; but I can prove that every one believed in the poisoning, and that this was suspected on account of his desire to oppose injustice.	stern
3553	"The Controller Verbrugge entered Havelaar's room ; the latter asked abruptly— "" What did Mr. Slotering die of?"""	stern
3554	""" I don't know."""	stern
3555	""" Was he poisoned ? """	stern
3556	""" I don't know ; . . . ."	stern
3557	"but---"" "" Speak plainly, Verbrugge."""	stern
3558	""" But he endeavoured to oppose the abuses, as you do ...."	stern
3559	and he would certainly have been poisoned if he had remained here longer.	stern
3560	"""  "" Write that down !"""	stern
3561	Verbrugge wrote it ....	stern
3562	"it lies before me. """	stern
3563	"To proceed, Is it true, or untrue, that much extortion is committed in Lebak?"""	stern
3564	"Verbrugge made no reply. """	stern
3565	"Answer me, Verbrugge !"""	stern
3566	""" I dare not."""	stern
3567	""" Write down that you dare not."""	stern
3568	Verbrugge wrote it down ....	stern
3569	"it lies before me. """	stern
3570	Well, to proceed, you dare not answer the last question.	stern
3571	"You told me lately, when there was a question about poisoning, that you were the only support of your sisters at Batavia,— is that the reason of your fear, of what I always called your halfness ?"""	stern
3572	"""Yes."""	stern
3573	Verbrugge wrote it down ....	stern
3574	his declaration lies before me.	stern
3575	""" That will do,"" said Havelaar, "" I know enough."	stern
3576	And Verbrugge left.	stern
3577	Havelaar went out and played with little Max, whom he kissed very fervently.	stern
3578	When Madam Slotering was gone, he sent away the child, and called in Tine.	stern
3579	""" Dear Tine !"	stern
3580	I have a favour to ask you.	stern
3581	"I should like you and Max to go to Batavia :—to-day I accuse the Regent."""	stern
3582	"She fell on his neck, for the first time opposed to his wishes, and cried, sobbing—  ""No, Max ; no, Max, I will not go..."	stern
3583	"I will not go ; we eat and drink together. """	stern
3584	Was Havelaar wrong when he made out that she had as little right to blow her nose as the women at Arles?	stern
3585	He wrote and despatched the letter of which I here present a copy.	stern
3586	After I have given a slight sketch of the circumstances under which that letter was written, I believe that it is not necessary for me to show the circumspection which he observed, while not uttering a syllable of the discovery just made, not to weaken his positive accusation by the uncertainty of a very important	stern
3587	but as yet unproved accusation.	stern
3588	His intention was to exhume the corpse of his predecessor,and to havee it scientifically examined as soon as the Regent should have been removed, and his party made harmless ; but as I have already said, he was not allowed the opportunity of doing this.	stern
3589	In the copies of official documents—copies which strictly conform with the originals—I think I may use single pronouns instead of the foolish titles.	stern
3590	I expect that the good taste of my readers will approve of this change.	stern
3591	"  "" Rankas-Betong, 24th February 1856."	stern
3592	""" To the Resident of Bantam."	stern
3593	"Since returning a month ago to my duties here, I have "" occupied myself principally in examining how the chiefs  "" discharge their obligations towards the population as "" regards statute-labour, poondootan, and suchlike."	stern
3594	""" I very soon discovered that the Regent, on his own "" responsibility, and for his advantage, summoned the "" population to work for him, far above the legally authorized "" number of pantjens or kemits."	stern
3595	""" I hesitated between the choice of sending at once an "" official report and the desire to make this native functionary "" change his policy by gentle means, or even "" afterwards by threats, in order to attain the double purpose of "" putting an end to abuse, and at the same time "" not acting too severely against this old servant of the "" Government, particularly considering the bad examples "" which, I believe, have often been set before him ; and in "" connexion with the peculiar circumstance that he expected a visit "" from two relations (the Regents of Bombang "" and Tjandoer, at least of the latter, who, as I hear, is "" already coming with a large train), and he being thus "" more than usually in temptation—and with regard to "" the critical embarrassment of his pecuniary circumstances, "" as it were obliged—to provide by unlawful "" means the necessary preparations for that visit  "	stern
3596	""" All this made me incline to moderation, with regard to "" what had already happened, but not at all to indulgence "" for the future."	stern
3597	""" I insisted upon the immediate cessation of every unlawful act."	stern
3598	""" I made you acquainted with that previous experiment "" to induce the Regent by moderation to do his duty. """	stern
3599	"Yet it is evident to me that he casts all to the winds "" with rude insolence ; and I feel bound to communicate "" to you in virtue of my official oath; "" That I accuse the Regent of Lebak, Radeen Adhipatti, "" Karta Natta Negara, of abuse of power, by disposing "" unlawfully of the labour of his subordinates, and suspect "" him of extortion while exacting productions in natura, "" without payment, or for prices arbitrarily fixed : "" That I suspect, moreover, the Demang of Parang-Koodjang "" (the Regent's son-in-law) of complicity in the "" above-mentioned abuses."	stern
3600	""" In order conclusively to prove both these charges I "" take the liberty of proposing to you to order me— "" 1."	stern
3601	"To send the Regent of Lebak with the utmost speed "" to Serang, and to take care that he shall not have occasion, "" either before his departure or during the journey, "" to influence by corruption, or in any other way, the "" witnesses."	stern
3602	"I require, "" 2."	stern
3603	"Previously to take the Demang of Parang-Koodjang "" into custody. "" 3."	stern
3604	"To apply the same measure to such persons of  "" inferior rank as, belonging to the family of the Regent, "" may be expected to mar the impartiality of the examination to be instituted. """	stern
3605	"To order that examination to take place immediately, and "" to report circumstantially on the issue."	stern
3606	""" I take the liberty of submitting to your consideration "" the advisability of countermanding the visit of the "" Regent of Tjanjar. """	stern
3607	"Finally, I have the honour to give you, as one who "" knows the district of Lebak better than it is as yet "" possible for me to know it, the assurance that, from a "" political point of view, the strictly just treatment of this "" affair has no difficulty at all, and that I should be rather "" apprehensive if it was not cleared up, for I am informed "" that the poor man is, as a witness told me, 'poessing' "" (tired, sick, disgusted) of all the vexation he has suffered, "" and that he has long sought relief."	stern
3608	""" I have partly derived the strength to fulfil my difficult "" duty in writing this letter, from the hope that I may be "" allowed in due time to bring forward one or two excuses "" for the old Regent, for whose position, though caused by "" his own fault, I nevertheless feel great compassion."	stern
3609	"— "" The Assistant Resident at Lebak, (Signed) "" Max Havelaar."	stern
3610	""" The next day the Resident of Bantam replied ? . . . ."	stern
3611	"no, but "" Mr. Slymering "" did so, in a private letter."	stern
3612	That reply is a precious contribution to the knowledge  of how the Government is carried on in Dutch India.	stern
3613	"Mr. Slymering complained "" that Havelaar had not first communicated verbally to him the affair mentioned in the letter"	stern
3614	"88,""—of course because then there would have been more chance of ""arranging"" matters ; adding, more over, that Havelaar "" disturbed him in pressing business !"""	stern
3615	The man was surely busy in writing the yearly report on tranquil tranquillity ....	stern
3616	I have that letter before me, and do not trust my eyes.	stern
3617	I read once more the letter of the Assistant Resident of Lebak ....	stern
3618	I compare Havelaar and Slymering.	stern
3619	This Shawlman is a low beggar.	stern
3620	You must know, reader, that Bastianus is again very often absent from the office, because he has gout.	stern
3621	Now, as I cannot reconcile it with my conscience to throw away the funds of the firm (Last and Co.)— for where principles are concerned, I am immoveable.	stern
3622	I thought the day before yesterday that Shawlman wrote a good hand, and, as he looked so very poor, that he could therefore certainly be got for small wages.	stern
3623	I therefore thought that it was my duty to provide in the cheapest manner for the removal of Bastianus.	stern
3624	I went accordingly to Shawlman's house in the Lange Leidsche Dwarsstraat.	stern
3625	The woman of the shop was at the door, but she seemed not to recognise me, though I  had lately told her that I was Mr. Drystubble, coffeebroker, of the Laurier Canal.	stern
3626	There is always a sort of insult in such a non-recognition ; but as it was now not so cold, and as I wore last time I was there my coat trimmed with fur, I ascribed it to that, and think nothing of it—I mean the insult.	stern
3627	I said therefore again that I was Mr. Drystubble, of the Laurier Canal, coffee-broker, and begged her to go and see if Shawlman was in, because I did not wish, as on the last occasion, to have to speak to his wife, who is always discontented.	stern
3628	But the woman refused to go up -stairs.	stern
3629	""" She could not walk up and down stairs the whole day for that beggarly family,"" said she, "" but I could go and look for myself."""	stern
3630	And then followed again a description of the staircase and doors, which I had no need of ; for I always know a place where I have been once, because I pay such attention to everything.	stern
3631	I have got accustomed to that in my business.	stern
3632	So I went up-stairs, and knocked at the well-known door, which opened.	stern
3633	I entered, and as I saw nobody in the room, I looked round.	stern
3634	There was not much to be seen.	stern
3635	A child's trousers with an embroidered stripe hung over a chair—why need such people wear embroidered trousers ?	stern
3636	In a corner stood a not very heavy travelling box, which I lifted up by the hinge, and on the mantel-piece there were some books, which I looked at.	stern
3637	A curious collection !	stern
3638	A couple of volumes of Byron, Horace, Bastiat, Beranger, and, ... do guess ! . . .	stern
3639	a Bible, a complete Bible, with  the Apocrypha.	stern
3640	This I had not expected of Shawlman.	stern
3641	It appeared also to have been read, for I found many notes on loose pieces of paper relating to the Scriptures, all written in the same handwriting as the pieces in that unwelcome parcel.	stern
3642	Above all he seemed to have studied carefully the Book of Job, for there the leaves bore the marks of it.	stern
3643	I think that he begins to feel the chastisement of the Lord, and will therefore reconcile himself to God by reading the Holy Scriptures, and I am not opposed to that.	stern
3644	But while waiting, my eye caught sight of a lady's work-box which stood on the table.	stern
3645	Without thinking about it, I looked at it : there were in it a pair of half-finished child's stockings, a lot of foolish verses, and a letter addressed to Shawlman's wife, as could be seen by the inscription.	stern
3646	The letter was open, and it seemed as if it had been rumpled with some anger.	stern
3647	Now it is a firm principle with me never to read anything that is not addressed to me, because I do not think it respectable.	stern
3648	I never do such a thing when I have no interest in it ;—but now I got an inspiration that it was my duty to read this letter, because the contents would perhaps further me in the humane intentions that made me go to Shawlman.	stern
3649	I thought about it, how the Lord is always near to those who believe in Him, as He gave me here quite unexpectedly an opportunity to know a little more about this man, and protected me too from the danger of performing an act of charity to an immoral person.	stern
3650	I pay much attention to such directions of the Lord :— this has done me a great deal of good in business.	stern
3651	With much surprise I saw that the wife of Shawlman belongs to a respectable family ; the letter at least was signed by a relation whose name in Holland is respected, and I was indeed in ecstasies with the beautiful contents of those lines.	stern
3652	It appeared to be from a person who laboured zealously for the Lord ; for he wrote that the wife of Shawlman ought to be divorced from such a wretch, who made her suffer poverty,—who could not earn his livelihood, who was, moreover, a rascal, because he had debts.	stern
3653	That the writer of the letter pitied her condition, though that condition was her own fault, because she had forsaken the Lord, and stuck to Shawlman ;—that she ought to return to the Lord, and that in that case her family would all of them assist her, and furnish her with needlework, but before all things she ought to put away this Shawlman, who was a disgrace to the family.	stern
3654	In a word, you could not get in church itself more piety than was to be found in this letter.	stern
3655	I knew enough, and was grateful to have been warned in such a miraculous way.	stern
3656	Without this warning I should certainly have become a victim of my own good heart.	stern
3657	I resolved, therefore, again to keep Bastianus till I could find a fitter person to take his place ; for I do not like to turn any one to the streets.	stern
3658	The reader will be curious to know how I got on at the  	stern
3659	Rosemeyers' last party.	stern
3660	I was not there, .... wonderful things have happened !	stern
3661	I had gone to Driebergen with my wife and Mary.	stern
3662	My father-in-law, old Mr. Last, the son of the first Last (the Meyers were then still in the firm, but they have left it long ago), said some years ago that he should like to see my wife and Mary.	stern
3663	Now, it was very fine weather, and my fear of the love-history with which Stern had menaced us, made me think all at once of this invitation.	stern
3664	I spoke of it to our bookkeeper, who is a man of experience, and who, after mature deliberation, recommended me to sleep a night on it.	stern
3665	This I intended immediately to carry out, for I am quick in the execution of my decisions.	stern
3666	The following day I perceived already how wise this advice was, for during the night I got the idea that I could not do better than delay my decision till Friday.	stern
3667	In a word, after having carefully considered all things,—there was much in favour of the plan, but also much against it,— we went on Saturday afternoon, and came back on Monday morning.	stern
3668	I would not tell you all this, if it was not in connexion with my book.	stern
3669	First of all I think it necessary that you should know why I do not protest against the nonsense which Stern certainly brought out last Sunday.	stern
3670	(What nonsense is that about a person who would hear when he was dead ?	stern
3671	Mary mentioned it to me : she had heard it from the Rosemeyers—who trade in sugar;) secondly, because I am now again convinced that all those stories about misery  and trouble in the East Indies are downright lies.	stern
3672	Thus it may be seen how travelling gives a person the opportunity to penetrate deeply into affairs.	stern
3673	Saturday evening, for instance, my father- in-law had accepted an invitation from a gentleman, who had been formerly a Resident in the East Indies, and who lives now at a large country-seat.	stern
3674	We went there, and, indeed, I cannot sufficiently praise the excellent reception we met with.	stern
3675	Our host sent his carriage to fetch us, and the coachman had on a red waistcoat.	stern
3676	Now it was certainly a little too cold to inspect the country-seat, which must be magnificent in the summer, but in the house itself there was nothing to desire ; for it was replete with luxury: a billiard-room, a library, a covered iron and glass conservatory, and a cockatoo on a silver perch.	stern
3677	I never saw such a thing.	stern
3678	I made the observation, how good conduct is always rewarded ; that that man had been attentive to his business was evident, for he had more than three orders of knighthood.	stern
3679	He had a beautiful country-seat, and, moreover, a house in Amsterdam.	stern
3680	At the supper all was truffe, and even the servants who waited at table wore red waistcoats, like the coachman.	stern
3681	As I take great interest in Indian affairs, because of the coffee, I began a conversation on the subject, and perceived very soon what I had to think about it.	stern
3682	This Resident told me that he was always very well off in the East Indies, and that there was, therefore, not a word of  truth in those stories of discontent among the population.	stern
3683	I turned the conversation upon Shawlman.	stern
3684	He knew him, and that unfavourably.	stern
3685	He said that the Government had done well in dismissing him, for that this Shawlman was a very discontented person, who made remarks about everything, and there was, moreover, much to disapprove of in his own conduct.	stern
3686	For instance, he was always running away with girls, and bringing them home openly before his wife ; he did not pay his debts, a thing which is very unseemly.	stern
3687	As I knew so exactly from the letter I had read how well-founded this accusation was, I was very well pleased to find that I had judged of all so correctly, and was quite satisfied with myself.	stern
3688	I am also known for this at the Exchange-I mean for always possessing a sound judgment.	stern
3689	This Resident and his wife were agreeable and kind.	stern
3690	They told us much of their manner of life in the Indies : it must be very pleasant there.	stern
3691	"They said that their country-seat near Driebergen was not half so large as what they called their "" grounds, "" in the interior of Java, and that a hundred men were required to keep it in order."	stern
3692	But-and this is a proof of how they were liked-all this was done for nothing, and out of pure attachment.	stern
3693	They told us also, that when they went away the sale of their furniture had produced a large profit, as it fetched ten times its value ; for that the native chiefs were all of them so fond of buying a keepsake of the Resident.  	stern
3694	I told this afterwards to Stern, who maintained that this was done by coercion, and that he could prove it out of Shawlman's parcel ; but I told him that this Shawlman was a slanderer,—that he had run away with girls, like that young German at Busselinck and	stern
3695	Waterman's,—that I did not attach the least value to his judgment, for that I had now learnt from a Resident himself how matters stood, and had therefore nothing to learn from Shawlman.	stern
3696	There were still more persons from the Indies, amongst others a very rich gentleman, who had gained much money on tea, which the Javanese made him for little money, and which the Government bought from him for a high price, to encourage the activity of the Javanese.	stern
3697	This gentleman was also very angry with all those discontented persons, who are always speaking and writing against the Government.	stern
3698	He could not say enough in praise of the government of the Colonies ; for he said that he had the conviction that it lost a great deal in tea, which it bought from him, and that was therefore very generous in invariably paying such a high price for an article, intrinsically of little value, which he himself did not like, for he always drank Chinese tea.	stern
3699	He said also, that the Governor-General, who had prolonged the so-called tea-contracts, notwithstanding the calculation that the nation lost so much on this, such a clever, good man was he, and, above all, a good friend of those who had known him formerly; for that this Governor-General had not paid  the least attention to the talk about losses on the tea,and had done him therefore a great deal of good by not cancelling those tea-contracts.	stern
3700	Yes,” he went on, “ my heart bleeds, when I perceive that such noble persons are slandered : if he had not been there, I should have to walk with my wife and children .”	stern
3701	Thereupon he ordered his carriage, and it looked so magnificent, and the horses were so beautiful and so fat,that I can understand why he is full of gratitude to such a Governor-General.	stern
3702	It does one's heart good to behold such charming emotions, above all when comparing them with that accursed grumbling and complaining of persons like that Shawlman .	stern
3703	The following day, the Resident and that gentleman for whom the Javanese make tea, returned our visit.	stern
3704	Both of them at once asked us by what train we thought of going to Amsterdam .	stern
3705	We did not know what this meant,but afterwards it was clear to us, for when we arrived there on Monday morning, there were two servants at the station, one with a red waistcoat, and one with a yellow one, who both at the same time told us that he had received an order by telegram , to fetch us in a carriage.	stern
3706	My wife was confused, and I thought what would Busselinck and Waterman have said if they had seen that,--I mean that there were two carriages for us.	stern
3707	But it was not easy to make a choice, for I could not resolve to hurt one of the parties by refusing such a nice  offer.	stern
3708	Good advice was dear; but I came victorious out of this great difficulty.	stern
3709	I put my wife and Mary in the red carriage, the red waistcoat I mean--- and I went in the yellow one,---I mean the carriage.	stern
3710	How those horses tore along! on the Weesper Street where it is always so dirty, the mud flew as high as the houses, and there I saw the miserable Shawlman, his back bent, his head bowed down--and I saw how he tried to wipe the mud off his pale face with the sleeve of his threadbare coat.	stern
3711	   Chapter XIX  	stern
3712	In the private letter which Mr. Slymering sent to Havelaar, he communicated to him, that he, notwithstanding his pressing business, would come the next day to Rankas-Betong, to deliberate on what ought to be done.	stern
3713	Havelaar, who knew what such a deliberation meant- his predecessor had so often deliberated with the Resident of Bantam - wrote the following letter,which he sent to meet the Resident, and be read by him before his arrival at Lebak :  “ 25th Feb. 1856, 11 P.M. “ Yesterday at 12 o'clock, I had the honour to send you my missive (Immediate, No. 88) containing in substance “ That I, after a long investigation, and after having tried in vain to bring back by moderation the party concerned from his perversity, felt myself obliged by my official oath to accuse the Regent of Lebak of abuse of power, and to add that I suspected him of extortion.	stern
3714	"I have taken the liberty to propose to you in that letter, to summon that native chief to Serang, in order to examine after his departure, and after the corrupting influence of his extensive family had been neutralized, whether my accusation and suspicion were well founded. """	stern
3715	"Long, or to speak more accurately, much have I reflected "" before determining upon this."	stern
3716	""" I took care to let you know that I have endeavoured, "" by exhortation and threats, to save the old Regent from "" misfortune and shame, and myself from the deep regret "" of having been the immediate cause of his troubles. """	stern
3717	"But on the other hand, I saw the (for many years) "" plundered and much oppressed population."	stern
3718	"I thought of "" the necessity of an example—for I shall have to report "" to you many more vexations,—if, at least this affair, by "" its reaction makes no end of them,—and, I repeat it, "" after mature consideration, I did what I thought to be "" my duty."	stern
3719	""" I have just received your kind and esteemed private "" letter communicating that you will come here to-morrow, "" and at the same time a hint that I ought to have treated "" this affair privately at first."	stern
3720	"To-morrow I shall therefore "" have the honour to see you, and it is exactly on that "" account that I have taken the liberty to send you this  "" letter, to add, before our meeting, the following considerations :— "" All my investigations about the Regent were quite "" secret ; only he and the Patteh (Adjutant of the Regent) "" knew it, for I myself had frankly warned him."	stern
3721	"Even the "" Controller knows only a part of my investigations."	stern
3722	"This "" secrecy had a double aim."	stern
3723	"At first when I still hoped to "" bring back the Regent to the right way, it was my object "" if I succeeded not to compromise him."	stern
3724	"The Patteh "" thanked me in the name of the Regent for this discretion."	stern
3725	(It was on the 12th inst.)	stern
3726	But afterwards when I began to despair of the success of my endeavours,—or rather, when the measure of my indignation overflowed on hearing of a recent occurrence ; —when a longer silence would have become participation as an accomplice—then that secrecy would have been to my advantage ; for I too have to fulfil duties towards my household and myself.	stern
3727	For after writing my letter of yesterday, I should be unworthy to serve the Government, if what I wrote down then was vain, unfounded, or invented.	stern
3728	"And would or will it be possible to me to prove that I have done what a good Assistant Resident ought to do—to prove that I am "" not unworthy the functions which I have received ;— to "" prove that I do not risk thoughtlessly and rashly my seventeen "" hard years in the service of the Government, and, "" what is of more importance still, the interest of wife and "" child—will it be possible for me to prove all this, unless  "" deep secrecy does not hide my investigations, and prevent the "" criminal from concealing himself ?"	stern
3729	""" At the least suspicion the Regent would send an express to his "" nephew, who is coming here, and whose "" interest it is to maintain him, at any sacrifice, and to  "" distribute money with a profuse hand to every one "" whom he had recently swindled, the consequence "" would be (I need not say will be) that I have passed a "" rash judgment, and am an unserviceable functionary, "" not to say worse. """	stern
3730	To prevent that result I write this letter.	stern
3731	"I have the "" highest esteem for you ; but I know the spirit of East "" Indian functionaries, and I do not possess that spirit."	stern
3732	""" Your hint that it would have been better to have "" treated the affair privately at first, makes me apprehensive "" of such a course."	stern
3733	"What I said in my missive of "" yesterday is true ; but perhaps it would seem untrue if "" the affair was treated in such a manner as would reveal "" my accusation and suspicion before the removal of the "" Regent."	stern
3734	"I may not conceal from you that even your "" unexpected arrival in connexion with the express sent "" by me yesterday to Serang, gives me reason to fear that "" the accused, who would not listen to my exhortations, "" will now awake too soon, and endeavour, if possible, tant "" soit peu to exculpate himself."	stern
3735	""" I have the honour to say that I still refer literally to "" my missive of yesterday ; but I take the liberty to  "" observe that this missive contained a proposal to remove "" the Regent before the investigation, and previously to "" make his adherents harmless ; and at the same time that "" I believe myself to be no further responsible for what I "" advanced,than so far as you may be pleased to agree to "" my proposition as regards the manner of investigation— "" that it should be impartial, open, and above all, free. """	stern
3736	"This liberty cannot exist before the removal of the "" Regent ; and according to my humble opinion, there is "" nothing dangerous in that ; as he can be told that I "" accuse him and suspect him, that I am in danger, and "" not he, in the event of his innocence being established:— "" for I myself am of opinion that I ought to be dismissed, if "" it shall appear that I have acted precipitately or rashly. """	stern
3737	Precipitately ! . . .	stern
3738	"After years and years of abuses ! """	stern
3739	"as if an honest man could sleep, and live, "" and enjoy, while they, over whose welfare he is called "" upon to watch, who are in the highest sense his neighbours, "" suffer extortion and injustice !"	stern
3740	""" I have been here, it is true, but a short time."	stern
3741	"I hope, "" however, that the question will for once be, what has "" been done, if anything has been well done, and not "" whether it has been done in too short a time."	stern
3742	"For me, "" every moment is too long, when characterized by extortion "" and oppression, and every second weighs heavy on "" me that is passed in misery by my negligence, by my "" ' spirit of arranging.'"	stern
3743	""" I regret the days which I allowed to pass away before "" reporting to you officially, and I apologize for that "" neglect."	stern
3744	""" I have taken the liberty to request you to give me the "" opportunity to justify my letter of yesterday, and to "" guarantee me against the miscarriage of my endeavours "" to free the province of Lebak from the worms which "" have gnawed, since the memory of man, at its welfare."	stern
3745	""" It is therefore that I have again taken the liberty of "" asking you to approve my action, which consists only of "" investigating, reporting, and proposing to remove the Regent "" of Lebak, without direct or indirect notice beforehand ; and "" moreover to order an investigation to take "" place of what I communicated in my letter of yesterday, "" No."	stern
3746	"88.—The Assistant Resident of Lebak, (Signed) "" Max Havelaar."	stern
3747	This request, not to take the criminals under his protection, the Resident received on the way.	stern
3748	"An hour after his arrival at Rankas-Betong, he paid a visit to the Regent, and asked him whether he could "" say anything to the prejudice of the Assistant Resident,"" and whether he, the Regent, "" wanted money."""	stern
3749	"To the first question the Regent replied, "" I have nothing against him !"	stern
3750	"I can solemnly swear to that ! """	stern
3751	The second question he answered in the affirmative, whereupon the Resident gave him a couple of bank-notes.	stern
3752	It may be understood that Havelaar knew nothing of this.	stern
3753	We shall see by and by how he became acquainted with so shameful a transaction.	stern
3754	When the Resident Slymering entered Havelaar's house, he was paler than usual, and the intervals between his words were longer than ever.	stern
3755	"It was indeed no small thing for a person who so excelled in arranging and making out the yearly reports of "" tranquillity,"" to receive so unexpectedly letters in which there was no trace either of optimism or of artificial colouring, or of fear of the disapprobation of the Government."	stern
3756	The Resident of Bantam was in a fright ; and if I may be forgiven the ignoble comparison for the sake of exactness, I feel inclined to liken him to a little street-boy who complains of the violation of old customs, because he has been beaten without previous abusive language.	stern
3757	He began by asking the Controller why the latter had not endeavoured to restrain Havelaar from his accusation ?	stern
3758	Poor Verbrugge, who was entirely unacquainted with the circumstances, said so, but was not believed.	stern
3759	Mr. Slymering could not believe that any person without assistance could do his duty in such a manner.	stern
3760	As Verbrugge, however, maintained his ignorance, the Resident began to read Havelaar's letters.	stern
3761	What Verbrugge suffered in listening is indescribable.	stern
3762	He was an honest man, and would not have lied if Havelaar had appealed to him to confirm the truth of the contents of these letters.	stern
3763	But even without that honesty, he had not always been able to avoid the truth in many written reports, even where it was dangerous to tell it.	stern
3764	How would it be if Havelaar made use of those reports?	stern
3765	After having read these letters, the Resident said that, if Havelaar chose to recall these documents, it would be agreeable to him to consider them as not written, which Havelaar firmly but politely refused.	stern
3766	Having in vain tried to move him to this, the Resident said that he must investigate the charges, and that he had therefore to request Havelaar to summon the witnesses in support of the accusation he had brought against the Regent.	stern
3767	Ye poor creatures, whose sides had been wounded by the thorns in the ravine, how anxiously would your hearts have beaten if you could have heard this request !	stern
3768	And you, poor Verbrugge, you first witness, chief witness, ex officio witness, a witness in virtue of office and oath, a witness who had already borne witness on paper, which lay there on the table under Havelaar's hand ! . . . .	stern
3769	"Havelaar replied :— "" Mr. Resident,—I am Assistant Resident of Lebak ; I have promised to protect the population from extortion and tyranny ; I accuse the Regent and his son-in-law of Parang-Koodjang ; I will prove my accusation as soon as that opportunity is given me, which I proposed in  my letters."	stern
3770	"I am guilty of slander if this accusation is false!"""	stern
3771	How freely Verbrugge breathed again !	stern
3772	And how strange the Resident thought Havelaar's words.	stern
3773	The conversation lasted long.	stern
